"feature_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___RNAseq.g15097.t1b",211.631099041695,-2.9249175336902,0.555397924241587,-5.26634581446135,1.39166024406284e-07,1.17529066791006e-06
"Montipora_capitata_HIv3___RNAseq.g44304.t1",380.5136446856,1.20861668805605,0.229500964302697,5.26628152403738,1.39214744915307e-07,1.17537788219449e-06
"Montipora_capitata_HIv3___RNAseq.g34065.t1",124.557371320624,3.31894372782952,0.630321918997945,5.26547408204654,1.39828046396465e-07,1.18023044179249e-06
"Montipora_capitata_HIv3___TS.g34204.t1",252.686720045141,-1.64159490372015,0.3117768959418,-5.26528721367022,1.3997035629445e-07,1.18110597783856e-06
"Montipora_capitata_HIv3___TS.g36097.t2",1301.02424768333,-1.25333085838203,0.238109154775235,-5.26368194270025,1.41198637388771e-07,1.19114221135846e-06
"Montipora_capitata_HIv3___RNAseq.g19735.t1",531.280631056621,1.76258532720045,0.334888715414453,5.26319713406616,1.41571636420567e-07,1.19395980093092e-06
"Montipora_capitata_HIv3___RNAseq.g652.t1",3464.66115409947,-2.35716205015243,0.44792667843742,-5.26238369720536,1.42199615448746e-07,1.19892564785125e-06
"Montipora_capitata_HIv3___RNAseq.g47185.t1",129.570991069472,3.73717320280193,0.710265524970966,5.26165648115146,1.42763311789104e-07,1.20334692376421e-06
"Montipora_capitata_HIv3___RNAseq.g20510.t1",5698.71546821552,-2.29471161841708,0.436221586700064,-5.26042655471536,1.43721602893573e-07,1.21075760896639e-06
"Montipora_capitata_HIv3___TS.g10247.t1",44.6020305030067,-5.13073059798555,0.975409497854468,-5.26007857138075,1.43993859605738e-07,1.21271747399452e-06
"Montipora_capitata_HIv3___RNAseq.g47576.t1",30.5332846565971,-7.52976825391224,1.43160399597321,-5.25967255965464,1.44312147387406e-07,1.2150638284153e-06
"Montipora_capitata_HIv3___RNAseq.g19019.t1",2822.07162884607,-2.71587324382185,0.516395058283397,-5.25929363625199,1.44609813436305e-07,1.2172353116687e-06
"Montipora_capitata_HIv3___RNAseq.g34929.t1",2747.43884232165,-1.24245900238656,0.236248424516908,-5.25912079594687,1.4474578653249e-07,1.21764183984719e-06
"Montipora_capitata_HIv3___RNAseq.g48111.t1",433.50056111234,-1.3551056952273,0.257669695539836,-5.25908059303699,1.4477743179734e-07,1.21764183984719e-06
"Montipora_capitata_HIv3___RNAseq.g6491.t1",307.569072974794,-2.07915072524817,0.395417816341708,-5.25811088757678,1.45542754857634e-07,1.22340634190324e-06
"Montipora_capitata_HIv3___RNAseq.g37254.t1",581.462342238271,1.50457909688725,0.286151767329458,5.25797590184011,1.45649599749472e-07,1.22396839053811e-06
"Montipora_capitata_HIv3___RNAseq.g22406.t1",38.5466367690469,3.79015672453878,0.721016034097712,5.25668854130523,1.46672399812606e-07,1.23222526011611e-06
