Unique_ID,Protein.Accession,Larva_4,Larva_5,Larva_6,Larva_8,Larva_9,Spat_2,Spat_3,Spat_4,Spat_5,Spat_6
Spis_Protein3190,A0A2B4SF27,272799.6795,39086.42823,3407565.068,3048687.349,2500686.761,276755.2495,2895370.965,238258.3569,2728650.457,2463507.851
Spis_Protein3191,A0A2B4SF30,54262.49503,4753727.659,5572646.401,5382475.757,623326.4306,5377795.447,6043075.995,5999825.585,5035602.279,4777278.298
Spis_Protein3192,A0A2B4SF42,335544.3829,6650658.546,505444.2875,670370.0336,753939.2256,926.2640826,23268582,8236230.092,653499.3956,6327342.496
Spis_Protein3193,A0A2B4SF45,68923.94685,676636.2843,466734.0056,42823.86857,84024.95663,9590.644589,22572.58323,42466.29967,253357.8052,45588.06489
Spis_Protein3194,A0A2B4SF51,74574.69407,406702.0391,60328.22884,340696.5573,206724.7995,42679.9547,564.2046579,400.6375944,473899.9066,52864.26643
Spis_Protein3195,A0A2B4SF58,3075966.776,245703.8409,25728.92986,3095696.61,30828.45306,2738090.997,3080223.438,3746060.25,32889.90555,3698268.405
Spis_Protein3196,A0A2B4SF59,7534883.674,358596.6453,82288.27408,578563.5509,3204234.372,8974040.59,3352804.897,26548.09637,44600566.55,208824.529
Spis_Protein3197,A0A2B4SF60,2638525.938,37546.82343,3234968.951,302423.6705,3354347.86,2208399.428,3069345.268,2639244.63,6764.602675,256896.2455
Spis_Protein3198,A0A2B4SF62,0.468277859,0.5393902,0.526022099,57662.92359,0.609642976,0.001,0.001,0.001,0.001,0.001
Spis_Protein3199,A0A2B4SF66,868093.9795,25225.63437,2409206.537,2240504.553,2049733.3,588659.5834,628280.9435,600526.4093,753646.0931,57524.27889
Spis_Protein3200,A0A2B4SF73,702525.4563,6944488.439,5902754.744,3663855.089,6820702.09,233858.8607,3728933.746,5095.9804,205694.2874,482383.7008
Spis_Protein3201,A0A2B4SF77,229563.3946,297800.2808,2456966.847,23082.20947,2329899.028,279699.2678,237050.0336,94468.9589,8202.02268,224382.8858
Spis_Protein3202,A0A2B4SF79,6256942.291,57380.23306,3826.286403,6376.89525,8267566.832,3798389.66,4340067.045,7590866.001,7479670.992,7303929.809
Spis_Protein3203,A0A2B4SF85,0.884626649,290088.4688,428707.2635,4302.346085,836976.4988,684.222934,885323.477,44038.52563,403234.005,790356.9396
Spis_Protein3204,A0A2B4SF86,48552.3848,37348.64908,7685.66089,3359.973445,548734.3893,82575.77704,36948.73448,226826.2908,90698.04865,3324.94899
Spis_Protein3205,A0A2B4SF87,6357990.638,68898425.67,7349290.552,76350907.43,6375893.025,83398855.3,70737579.48,74807774.46,9067776.047,59585455.3
Spis_Protein3206,A0A2B4SF95,3962223.8,549404.6937,89046.368,558466.9979,4457746.444,964095.9633,83697.62467,66277.97548,773272.9368,9275298.697
Spis_Protein3207,A0A2B4SFA1,4072963.296,4086296.021,4904062.326,406440.3598,3645664.761,2725356.656,298286.8997,27220.37963,4694997.706,2845679.885
Spis_Protein3208,A0A2B4SFA2,6206.754055,67434.46549,282037.5022,903488.2496,79366.49029,2928.347233,2444689.851,260896.8238,3265952.594,23758.26295
Spis_Protein3209,A0A2B4SFA3,443893.2643,3606360.333,3364429.697,445965.7229,3868346.3,299490.9031,284670.9499,387433.5873,2687806.584,327803.9281
Spis_Protein3210,A0A2B4SFA5,58695068.54,20050924.59,5636555.642,8936064.289,6673493.692,95992688.43,776640.7087,29037995.96,7277857.369,933489.3974
Spis_Protein3211,A0A2B4SFB1,7384958.048,5524.444405,4670753.398,7049596.573,54494.29875,54566.36374,38204737.98,5856559.203,5625302.983,987689.9524
Spis_Protein3212,A0A2B4SFC1,454468.934,50823.45066,4464599.507,6708438.425,650850.9231,2940765.964,3469580.486,3440224.476,2777202.526,3832564.839
Spis_Protein3213,A0A2B4SFC4,3902655.548,355024.2256,2922835.388,53092.24369,4482360.034,3598040.471,3703440.095,2888042.856,260076.6584,267332.0851
Spis_Protein3214,A0A2B4SFC6,5724465.203,573303.9793,467370.076,6247568.766,527677.008,72065.42065,784520.5284,805298.2552,784008.4407,6800783.054
Spis_Protein3215,A0A2B4SFC7,7784707.499,27037.32977,9843834.578,23249824.28,9238342.282,36235654.09,25088096,4085283.004,38343994,3440557.959
Spis_Protein3216,A0A2B4SFC9,577975.0099,6424540.739,4620580.603,7950284.674,633905.5205,8227044.986,506477.301,9223206.739,9630394.297,5927848.5
Spis_Protein3217,A0A2B4SFD1,8540.252272,97927.77053,865048.5901,996926.6523,398279.6287,52828.95546,366420.3034,4239635.055,3454457.959,4957870.434
Spis_Protein3218,A0A2B4SFD7,2762284.374,462837.8595,675830.408,667662.0074,4364807.43,2493308.508,644345.9641,5839035.843,73396.35608,4628492.086
Spis_Protein3219,A0A2B4SFD9,26776.44679,90764.30221,6369.854789,458893.2657,6366430.026,90462.24726,858263.8482,655709.2788,950834.0973,698409.8466
Spis_Protein3220,A0A2B4SFF2,5370200.397,6234004.387,7598.438295,8308883.63,28990632.64,7625860.553,8540428.343,258699.368,468403.5989,904544.0453
Spis_Protein3221,A0A2B4SFF6,6869987.293,88224045.4,33476358.35,2353262.275,4554578.441,2696848.802,3729060.806,962687.2454,7023526.768,994463.2392
Spis_Protein3222,A0A2B4SFF8,224469.7375,777282.9026,588304.6666,234333.0995,225995.7883,2402847.833,2500098.3,2504908.849,3469098.881,20539.27323
Spis_Protein3223,A0A2B4SFF9,50397.77368,627378.9639,740026.5903,5857964.982,4954299.427,663360.3049,4784755.868,530325.0283,6854065.36,537624.8939
Spis_Protein3224,A0A2B4SFG8,2264548.74,2094.836899,324295.9594,337964.3788,764.698225,0.96893645,52939.28309,822528.7561,425238.9203,50863.4743
Spis_Protein3225,A0A2B4SFH2,525732.8446,89330.54374,673895.4431,53343.48895,433077.798,48945.76374,530902.6335,49497.40034,34035.63369,22092.65498
Spis_Protein3226,A0A2B4SFH5,7249728.54,7707005.302,803080.9956,649570.587,6485472.993,7029094.3,8770282.035,635666.4062,784822.9843,6264035.53
Spis_Protein3227,A0A2B4SFH7,895253.8874,590375.2489,327679.8709,6874.607753,576600.4985,832050.6207,3427435.68,8570005.595,434795.0073,2424535.276
Spis_Protein3228,A0A2B4SFI0,66859.63942,370.9795989,492538.2475,24607.94896,50626.94928,36730.79036,989900.7665,266026.8483,52382.72609,936438.2975
Spis_Protein3229,A0A2B4SFI2,675434.3296,6709582.629,7093949.995,7785348.389,7330639.657,6465662.448,64295.72391,8647695.403,6583890.361,6604543.377
Spis_Protein3230,A0A2B4SFI7,726595.4321,820872.7599,86795.90678,38026.72936,932808.3003,2262756.038,53036.53246,235546.0554,56949.44783,704268.4807
Spis_Protein3231,A0A2B4SFI9,320402.296,2704506.291,3569229.893,2805570.523,2449500.651,322534.3075,2460484.026,2726578.388,2697945.965,290392.083
Spis_Protein3232,A0A2B4SFJ6,9080472.97,509057.8663,227736.4528,25593.09975,9784242.524,8093786.329,8576364.859,69509.35085,9975647.244,86464.89639
Spis_Protein3233,A0A2B4SFK3,307806.8588,2903040.789,2599208.407,4568989.206,3433436.283,402974.2529,2058995.522,645748.5964,587895.6035,2304224.938
Spis_Protein3234,A0A2B4SFK6,90347.78754,588443.2627,502238.5345,89223.49053,494876.3995,309253.0826,6356.44445,425443.8821,78267.75208,285654.7534
Spis_Protein3235,A0A2B4SFK9,30593.85299,3053.5047,38593.86798,0.720053373,0.034692497,0.001,0.001,0.578007369,0.754570433,0.037573989
Spis_Protein3236,A0A2B4SFL6,6754073.488,8245948.721,482480.239,69797.43701,32922.36092,896469.8549,847729.2209,892439.7767,94452.57568,7432482.602
Spis_Protein3237,A0A2B4SFL8,570240.9048,209428.5643,582759.9275,495482.3693,68244.23884,80622.20694,5873.59007,726456.5664,56796.85564,504944.9025
Spis_Protein3238,A0A2B4SFL9,85856.24477,823274.6784,8333.965627,9670.472069,93286.62683,208384.0822,299452.4936,2780325.965,434939.5647,597528.7307
Spis_Protein3239,A0A2B4SFM1,838943.5783,77372.98228,2074303.706,734684.7443,328682.3856,284327.372,29483.00502,99333.95805,54689.288,45908.04363
Spis_Protein3240,A0A2B4SFP0,0.829294207,0.423030364,390983.9345,3307.807226,0.998673201,0.547263269,286967.4204,328746.2872,347586.4044,357652.3309
Spis_Protein3241,A0A2B4SFP1,93900.2633,9979875.606,9497834.485,984922.6331,84452426.23,80655536.51,8475078.084,836738.6985,8555907.926,8857949.444
Spis_Protein3242,A0A2B4SFQ5,2382080.253,3336205.94,387057.8388,30364.5354,2678385.1,39306.48772,2564633.694,2603982.435,43426.59565,249970.695
Spis_Protein3243,A0A2B4SFQ7,944937.404,692507.7965,335094.788,635064.0876,544493.6073,54969.59477,859293.4994,727463.3836,468722.6843,20958.39828
Spis_Protein3244,A0A2B4SFQ8,3635.990742,439775.7751,3835490.787,36285.86633,2279507.595,234683.9738,22443525.64,2368936.484,6278.227588,2664844.425
Spis_Protein3245,A0A2B4SFR0,662472.7221,83667.75505,73072.72273,594578.8321,35552.44979,4835.247853,2238967.744,492958.6079,627080.7603,253706.8626
Spis_Protein3246,A0A2B4SFR1,20886876.76,25228424.06,767822.4394,2985352.763,422789.0347,328496.7287,32592.04665,8584030.866,752063.2428,589775.674
Spis_Protein3247,A0A2B4SFR3,799890.8729,42232.58227,46429.77577,402406.9424,408944.6792,289358.0891,462689.5697,20069.20038,508.566572,78777.07855
Spis_Protein3248,A0A2B4SFR4,3376335.826,275867.3509,255569.2668,277248.7994,27049.75564,3992063.693,350800.8006,468395.6809,355235.5067,2842979.909
Spis_Protein3249,A0A2B4SFS2,76222.28077,0.559786584,2068905.509,650038.3933,479365.2087,626445.8208,558038.7865,73225.3235,477409.6372,506646.74
Spis_Protein3250,A0A2B4SFS7,0.001,0.001,80778.05546,0.001,0.001,392483.7733,553654.5744,0.964093488,36992.93563,534435.5885
Spis_Protein3251,A0A2B4SFS9,4593968.43,66880.97387,7509544.046,574693.5037,6799326.646,237632.0233,650830.2633,823709.8078,356624.7446,756242.3579
Spis_Protein3252,A0A2B4SFT3,854989.2959,952420.0587,764335.2972,202587.6651,5436.099423,0.932498654,43245.45082,0.82775935,0.001,2346974.486
Spis_Protein3253,A0A2B4SFT4,684238.0984,2047959.264,650596.6963,3878578.82,3335758.423,5658670.223,6448767.97,4957204.598,20270209.53,48844.32056
Spis_Protein3254,A0A2B4SFT7,296348.834,36975.98725,974279.0753,843893.0826,9532967.97,7644373.279,789807.6485,6633298.269,805252.7774,6492275.955
Spis_Protein3255,A0A2B4SFT9,39974.0577,6237.83755,2326.372244,630799.4034,272708.3685,527939.681,724239.9941,80360.43706,23079.87605,805707.0954
Spis_Protein3256,A0A2B4SFU2,750902.867,47683.55348,55287.98587,502660.3066,74665.50863,370397.4002,508588.257,30433.438,37790.02328,327524.063
Spis_Protein3257,A0A2B4SFU3,5560530.805,863626.433,839578.4566,526052.6243,534757.5496,468704.2878,2828068.244,4525742.076,7059687.765,5065265.347
Spis_Protein3258,A0A2B4SFV7,635203.4767,3248.463432,0.609084953,40683.35553,502800.547,907300.9342,303274.2367,654945.0656,20372.30566,969.5536297
Spis_Protein3259,A0A2B4SFW6,333097.286,2977095.541,283486.7674,3287378.548,3096068.578,460332.9795,2839482.779,3295803.483,420756.2461,290559.6689
Spis_Protein3260,A0A2B4SFW7,395503.4071,34659.55791,3476495.45,3925460.261,3972646.538,43098.70436,6390689.356,4327639.365,6282522.251,3472572.525
Spis_Protein3261,A0A2B4SFW9,448834.3059,540360.4838,7952.947989,2242964.455,238728.4938,22079.29305,457327.3739,43632.92401,0.001,764443.7567
Spis_Protein3262,A0A2B4SFX1,530880.0368,9377.85791,77678.4792,4393.32403,206445.86060000001,549920.2606,780965.7068,84543.27443,268230.8047,758079.7236
Spis_Protein3263,A0A2B4SFX4,69940.27453,0.001,0.001,0.001,0.001,286694.067,348032.7799,2850559.873,262287.0937,28327.09069
Spis_Protein3264,A0A2B4SFX8,2749503.021,293990.749,283793.7456,245496.5032,265336.8948,273543.5436,2879669.57,2543388.333,965040.9267,2029820.769
Spis_Protein3265,A0A2B4SFY1,0.649728944,4598.590891,6644.058922,56442.64037,564472.8577,550888.796,95728.06587,299227.977,282363.2866,59860.95071
Spis_Protein3266,A0A2B4SFY5,6878493.497,7325940.769,7532463.378,27060.63697,7636433.757,668800.723,5053782.655,620032.2967,5842008.659,530243.9835
Spis_Protein3267,A0A2B4SFZ2,80502.28675,0.583340449,0.822336995,427958.4947,0.001,0.001,0.001,0.001,0.001,0.001
Spis_Protein3268,A0A2B4SFZ6,338630.0204,3667855.07,420504.946,6377842.968,2572685.5,2856308.777,2080243.967,289433.4379,2057993.408,3505590.858
Spis_Protein3269,A0A2B4SG04,20652925.73,28487927.85,24489079.73,2282765.42,774784.736,9997428.492,4396367.574,46589.09392,685062.3632,8379834.078
Spis_Protein3270,A0A2B4SG05,4205542.469,4804299.76,484893.6769,4825572.23,4308554.741,355254.274,444249.8006,457073.5445,42005.96951,3944568.556
Spis_Protein3271,A0A2B4SG11,7350.803608,445747.7661,535238.3934,63544.29791,799896.6046,880900.2483,566067.5803,496555.2383,484008.2674,647540.6363
Spis_Protein3272,A0A2B4SG12,323863.3359,289548.976,3459622.579,3668504.965,2429835.371,3668247.874,3039784.744,3598477.784,3582348.566,3406398.408
Spis_Protein3273,A0A2B4SG17,452727.9284,699927.3743,42882.92679,469343.3331,483477.7597,403502.9658,444290.5887,375739.4621,42307.05904,4050538.349
Spis_Protein3274,A0A2B4SG20,996795.0657,3822995.239,5874460.907,6724563.965,6427429.253,3390085.355,4023.009579,284709.0599,2557962.836,7888.295405
Spis_Protein3275,A0A2B4SG22,647909.7795,46780.3401,5830843.346,6602736.639,6455054.445,4824608.985,462998.0496,5057205.267,5062429.724,4933644.769
Spis_Protein3276,A0A2B4SG25,660572.2583,345855.2627,43962.00606,208495.4234,495760.8497,698.5797797,0.001,0.001,0.500335847,29358.96432
Spis_Protein3277,A0A2B4SG37,5435464.652,5859644.957,558022.0023,75484.98476,439767.5473,5592344.854,4690034.631,624532.5673,7053055.724,669237.6708
Spis_Protein3278,A0A2B4SG38,442096.0933,680549.8858,832725.3341,28295.433540000002,584738.9208,2065.857378,573332.3923,365964.728,6958.862876,650873.9421
Spis_Protein3279,A0A2B4SG40,569092.8274,4655833.589,6803004.227,530483.8279,482555.9658,3522785.723,4378756.883,386928.8585,376499.4246,429843.2485
Spis_Protein3280,A0A2B4SG41,459760.8527,60334.27284,354032.8756,46388.30277,53944.96877,337393.534,3433976.342,995495.004,0.948242898,6003.609388
Spis_Protein3281,A0A2B4SG42,80992.53467,94782.72308,80399.33826,2487084.005,783838.8744,965794.4703,632503.569,23243.04343,2208367.323,8698.462572
Spis_Protein3282,A0A2B4SG52,3738648.648,6328438.429,659898.4879,523446.4397,579576.4706,342424.9239,284502.577,2842329.741,3534948.464,280565.0332
Spis_Protein3283,A0A2B4SG54,2484496.527,737608.9729,924088.6847,240083.7734,207257.4076,267593.0085,760573.3533,223602.445,790400.0933,70052.73054
Spis_Protein3284,A0A2B4SG58,4700330.407,8450955.633,369620.8698,95342.58593,3964.623952,4795753.246,455280.8342,223304.2023,5482237.753,7844638.635
Spis_Protein3285,A0A2B4SG63,20806234.33,2322973.545,2339585.546,2373098.759,9937609.483,6859708.576,868509.8075,64759.50957,776487.4909,720827.2376
Spis_Protein3286,A0A2B4SG78,2037335.227,2273076.426,243480.071,240666.6405,235608.3778,558383.6696,57783.67624,208489.0323,245507.6566,276062.8655
Spis_Protein3287,A0A2B4SG79,575526.5432,338472.2506,877956.9681,25458070.09,7250723.297,47605.74721,2730979.748,526877.4329,2504.47242,9926942.564
Spis_Protein3288,A0A2B4SG80,7239689.878,4553494.47,6200394.608,59352262.77,36905.03763,4608048.876,2078907.684,52969948.74,4365765.775,59700696.56
Spis_Protein3289,A0A2B4SG84,423557.2969,34722.39872,2253799.289,3032078.365,9659837.605,568787.4052,233603.3491,3953794.249,67549.76487,228375.7374
Spis_Protein3290,A0A2B4SG85,529430.6849,709045.763,38885.75488,57570.82556,645526.693,0.001,235882.0734,2225595.749,2406007.589,37797.65831
Spis_Protein3291,A0A2B4SG86,9052304.066,3780268.788,4202406.906,9528400.259,4503348.207,8832203.909,686994.8228,22382336.55,8354390.701,27793548.99
Spis_Protein3292,A0A2B4SG87,677002.7888,6487574.029,5705823.499,6384777.897,758655.884,35293352.53,38284373.27,40637868.89,2864655.069,4734229.007
Spis_Protein3293,A0A2B4SG92,53529045.37,5739547.323,57353203.8,47485390.34,55384559.79,49856263.35,46957423.96,4967979.927,56555.4448,56237066.51
Spis_Protein3294,A0A2B4SGA0,244060.4862,28484.64834,2268606.008,2753406.94,205022.4001,833336.0304,2070054.631,27045.39894,2044742.336,342550.099
Spis_Protein3295,A0A2B4SGA6,9854747.956,637432.6288,7900869.668,8745527.09,808594.5265,5554.674003,2795856.744,494044.3797,5069803.974,2445068.795
Spis_Protein3296,A0A2B4SGA8,262838.6752,249334.9993,264622.9967,52083.03954,659625.50490000006,379689.3543,27935.78043,388760.9898,62942.8262,468277.246
Spis_Protein3297,A0A2B4SGA9,2628279.745,3049093.081,2739604.48,3538053.005,279060.6663,337426.7202,463839.0698,4303579.523,4236407.738,295783.8966
Spis_Protein3298,A0A2B4SGB1,693273.8433,5964527.947,7854855.335,66983.93728,7395070.44,7225987.539,6769923.78,65876.69359,7044277.008,5629226.368
Spis_Protein3299,A0A2B4SGB5,60200.95093,52953.39626,33694.07243,525728.8035,266824.4503,285295.5826,8298.780945,22435.47466,26598.05257,2430.897301
Spis_Protein3300,A0A2B4SGB7,669926.2887,578632.3508,4238449.301,3028456.728,3378572.921,9407739.963,9875472.396,882497.2694,943409.9637,8033340.877
Spis_Protein3301,A0A2B4SGC5,2539645.944,667743.5357,20695.69536,8063.008503,80865.62874,4587468.239,3845065.033,297754.588,439425.2653,3562643.834
Spis_Protein3302,A0A2B4SGC6,3489680.693,354866.2955,28320.66941,5052467.358,3979275.348,5999658.584,324696.2406,685652.4878,8270678.895,5624420.727
Spis_Protein3303,A0A2B4SGC8,638755.4625,562832.8583,66288.02677,4294446.439,6378888.685,6806.445348,6579757.076,7476872.228,965345.298,647320.6723
Spis_Protein3304,A0A2B4SGD2,88898.82466,253579.8424,207644.5005,220070.7649,67092.74975,590433.2446,48909.73887,78400.67225,886577.0998,3534565.261
Spis_Protein3305,A0A2B4SGD3,24203738.68,838532.297,203358.4888,7285744.399,236390.9467,24647456.77,29054557.03,2570832.504,23993590.34,30579069.76
Spis_Protein3306,A0A2B4SGD4,589430.5875,906558.7361,575859.5405,79678.42705,260877.7464,890489.5597,967294.628,239557.4805,86550.93222,239863.0936
Spis_Protein3307,A0A2B4SGD7,5666557.227,54936067.5,70720654,4962404.36,55522756.23,73044026.27,6649852.288,48745087.94,5254235.993,8425557
Spis_Protein3308,A0A2B4SGE7,430946.5569,43098762.57,49903826.06,53029074.27,50698707.53,40833806.98,4090279.061,5040648.667,3896909.857,47939330.35
Spis_Protein3309,A0A2B4SGE8,643846.7635,346663.9938,9894690.602,755703.5628,2770653.036,687250.8576,5285656.794,574062.5099,742843.9685,5567526.978
Spis_Protein3310,A0A2B4SGE9,3378525.574,2997902.827,30695520.78,29545339.29,27876937.46,340438.7863,30387478.84,354939.2734,24240597.7,3523898.535
Spis_Protein3311,A0A2B4SGF0,26323238.97,20345.99966,2353067.97,2470929.842,8855322.3,8670668.031,795507.5684,2045924.554,2464498.455,8408432.503
Spis_Protein3312,A0A2B4SGF2,465504.9983,3459855.854,6304438.274,508735.3077,5738483.44,38569.25926,24532.87308,402958.4724,985446.3571,4599000.086
Spis_Protein3313,A0A2B4SGF3,3947604.86,205628.3944,329849.4336,355789.5465,2429845.009,5846992.482,77683.57535,5694295.044,4406504.453,292675.9664
Spis_Protein3314,A0A2B4SGF5,27479.60699,444008.9267,267383.9687,945873.5808,408775.5248,26885.07429,2784227.95,225952.6246,2689498.58,257970.5368
Spis_Protein3315,A0A2B4SGG0,302340.0889,266594.0861,2339754.693,830282.725,433433.032,7478394.673,549439.4721,872798.6893,886000.9489,9656045.358
Spis_Protein3316,A0A2B4SGG3,4792.33244,239580.6875,23638.2008,378837.9092,292054.2351,999645.4537,40607.53433,839549.835,769533.7666,3442.908407
Spis_Protein3317,A0A2B4SGG7,856902.0346,88085.30237,8756.503228,49952.06884,944922.4278,60986.65434,287238.8271,600532.5,422202.4623,67290.65995
Spis_Protein3318,A0A2B4SGG9,4586766.226,2604726.436,2380476.376,4532445.884,375472.349,9240367.032,854538.0785,746622.0729,570777.4867,96772.54856
Spis_Protein3319,A0A2B4SGH0,2978237.896,2028039.659,387927.676,628870.8997,73687.59485,7655.973649,936829.2684,260823.753,93897.30026,2007878.582
Spis_Protein3320,A0A2B4SGH1,8654592.827,35075.59079,492984.6785,8656274.321,655043.5955,365742.3808,97250.80757,7795565.546,7723825.035,6969805.647
Spis_Protein3321,A0A2B4SGH4,2233829.037,2660855.881,3273500.228,240454.6327,2642830.55,802453.2248,573492.4921,8520.357643,94489.56503,74429.27524
Spis_Protein3322,A0A2B4SGI4,5927894.279,64309.88799,602390.8329,88088.68356,7578892.85,73290.32367,660746.2544,793849.6556,7995.026845,8056942.737
Spis_Protein3323,A0A2B4SGI5,97442240.91,90753958.09,79890685.45,37057742.45,74584985.4,7376953.055,6573402.039,6885803.999,98895040.45,70333328.37
Spis_Protein3324,A0A2B4SGI6,555448.042,375472.349,928029.0241,7279684.467,7485090.506,856767.5889,6676709.293,7763979.036,708046.8298,939038.974
