gene_id,SRR3051863,SRR3051864,SRR3051865,SRR3051866,SRR3051867,SRR3051868,SRR3051869,SRR3051870,SRR3051871
Pocillopora_acuta_HIv2___RNAseq.g26472.t1,42,53,57,33,20,77,66,60,61
Pocillopora_acuta_HIv2___TS.g18033.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g8178.t1,0,0,0,0,0,0,146,119,180
Pocillopora_acuta_HIv2___RNAseq.g18054.t1,7,4,19,0,0,0,12,0,9
Pocillopora_acuta_HIv2___RNAseq.g18518.t1,14,8,15,27,37,25,115,124,142
Pocillopora_acuta_HIv2___TS.g12529.t1,118,107,161,136,192,106,130,131,98
Pocillopora_acuta_HIv2___TS.g25767.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30891.t1,0,0,0,0,0,0,16,15,26
Pocillopora_acuta_HIv2___RNAseq.g24772.t1,0,8,10,0,0,0,31,27,12
Pocillopora_acuta_HIv2___RNAseq.g18875.t3,1401,2848,2818,1491,1872,1643,9474,7875,7467
Pocillopora_acuta_HIv2___RNAseq.g23665.t1,103,137,148,66,64,68,109,58,68
Pocillopora_acuta_HIv2___TS.g19230.t1a,10,0,0,0,0,0,9,1,0
Pocillopora_acuta_HIv2___TS.g19230.t1b,6,0,0,6,0,10,8,7,4
Pocillopora_acuta_HIv2___TS.g19230.t1c,0,0,0,0,0,0,0,0,3
Pocillopora_acuta_HIv2___RNAseq.g19161.t1,0,0,2,0,0,0,2,1,3
Pocillopora_acuta_HIv2___TS.g13374.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g7965.t1,3,2,3,0,0,1,4,1,8
Pocillopora_acuta_HIv2___RNAseq.g4083.t2a,598,931,1107,959,907,805,1345,1237,1187
Pocillopora_acuta_HIv2___RNAseq.g4083.t2c,1098,1768,1731,995,1041,1101,1101,1081,1039
Pocillopora_acuta_HIv2___RNAseq.g4083.t2b,21,22,26,16,24,33,10,13,14
Pocillopora_acuta_HIv2___RNAseq.g17058.t1,864,1037,1186,1822,1982,1400,1102,1182,960
Pocillopora_acuta_HIv2___RNAseq.g8541.t1,33,51,82,0,0,0,37,42,34
Pocillopora_acuta_HIv2___TS.g21530.t1,519,1292,776,3349,1550,1813,3179,2094,3705
Pocillopora_acuta_HIv2___RNAseq.g13809.t1,237,356,290,26,35,23,74,110,82
Pocillopora_acuta_HIv2___RNAseq.g16609.t1,495,596,732,356,367,370,450,454,420
Pocillopora_acuta_HIv2___RNAseq.g17874.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g3069.t1,32,69,74,7,24,14,47,43,52
Pocillopora_acuta_HIv2___RNAseq.g6375.t1,0,0,0,0,0,0,9,0,15
Pocillopora_acuta_HIv2___RNAseq.g1191.t1,113,176,213,91,48,93,308,250,300
Pocillopora_acuta_HIv2___RNAseq.g13491.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15230.t1,1932,3041,3991,738,506,1074,1541,2015,1831
Pocillopora_acuta_HIv2___RNAseq.g7595.t1,336,273,406,847,538,713,378,256,332
Pocillopora_acuta_HIv2___RNAseq.g26470.t1,11,8,11,0,0,0,33,28,56
Pocillopora_acuta_HIv2___RNAseq.g15978.t1,116,147,163,42,59,56,242,254,248
Pocillopora_acuta_HIv2___RNAseq.g14368.t1,5,7,5,3,0,0,6,4,11
Pocillopora_acuta_HIv2___RNAseq.g20245.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g3256.t1,335,504,538,254,166,361,523,527,557
Pocillopora_acuta_HIv2___RNAseq.g11473.t1,5,23,23,7,5,0,24,29,19
Pocillopora_acuta_HIv2___RNAseq.g6936.t1,54,64,64,65,64,64,38,52,37
Pocillopora_acuta_HIv2___RNAseq.g816.t1,26,32,50,12,6,14,29,26,35
Pocillopora_acuta_HIv2___TS.g20314.t2,1268,1721,1794,2598,2780,2411,1445,1344,1239
Pocillopora_acuta_HIv2___RNAseq.g5349.t1,14,40,21,7,0,40,52,58,74
Pocillopora_acuta_HIv2___TS.g29044.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g17097.t2,79,132,96,261,259,305,298,212,254
Pocillopora_acuta_HIv2___RNAseq.g9074.t1,2,6,0,0,0,0,20,29,48
Pocillopora_acuta_HIv2___RNAseq.g3350.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g11729.t1,115,122,187,641,859,457,326,333,383
Pocillopora_acuta_HIv2___TS.g31115.t1,110,114,128,193,163,121,320,237,228
Pocillopora_acuta_HIv2___RNAseq.g29170.t1,101,156,159,10,12,23,405,378,413
Pocillopora_acuta_HIv2___TS.g28802.t1,0,4,0,0,0,0,0,8,0
Pocillopora_acuta_HIv2___RNAseq.g27182.t1,0,16,11,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g25564.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14221.t1,1,2,1,2,0,2,2,1,2
Pocillopora_acuta_HIv2___RNAseq.g29266.t1,7,45,31,5,7,3,36,20,16
Pocillopora_acuta_HIv2___RNAseq.g3686.t1,0,0,0,0,0,0,121,91,96
Pocillopora_acuta_HIv2___RNAseq.g6377.t1,0,0,8,0,0,0,39,37,55
Pocillopora_acuta_HIv2___RNAseq.g19956.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g23673.t1,0,4,2,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14817.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g27549.t1,782,893,984,804,957,740,580,608,648
Pocillopora_acuta_HIv2___RNAseq.g6241.t2,396,671,683,83,185,63,1576,1278,1287
Pocillopora_acuta_HIv2___TS.g17067.t1,266,506,447,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g8413.t1,2,11,11,3,5,6,62,37,42
Pocillopora_acuta_HIv2___TS.g28800.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g10058.t1,0,0,0,0,0,0,5,0,12
Pocillopora_acuta_HIv2___TS.g9431.t1,2,0,0,0,0,0,0,3,0
Pocillopora_acuta_HIv2___RNAseq.g9344.t1c,0,0,0,0,4,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g9344.t1b,0,0,6,11,14,7,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g9344.t1a,9,18,20,17,11,21,20,30,23
Pocillopora_acuta_HIv2___RNAseq.g11579.t2,256,303,376,405,438,445,273,307,305
Pocillopora_acuta_HIv2___RNAseq.g19954.t1,0,1,1,1,0,0,1,1,0
Pocillopora_acuta_HIv2___RNAseq.g17461.t1,80,77,117,58,44,21,96,67,103
Pocillopora_acuta_HIv2___RNAseq.g9859.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g10911.t1,11,14,22,12,21,15,13,15,15
Pocillopora_acuta_HIv2___RNAseq.g3352.t1,260,363,355,99,117,156,198,200,281
Pocillopora_acuta_HIv2___RNAseq.g12512.t1,65,53,101,11,14,3,195,62,129
Pocillopora_acuta_HIv2___RNAseq.g19866.t1,0,0,0,4,0,0,5,7,12
Pocillopora_acuta_HIv2___RNAseq.g13826.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2308.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2397.t1,0,0,0,0,5,0,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g20908.t1,89,143,102,7,3,5,0,9,0
Pocillopora_acuta_HIv2___RNAseq.g29264.t1,4,13,8,7,5,6,1,0,2
Pocillopora_acuta_HIv2___RNAseq.g3684.t1,0,0,0,0,0,0,8,7,3
Pocillopora_acuta_HIv2___RNAseq.g5719.t1,401,650,686,203,175,57,300,247,290
Pocillopora_acuta_HIv2___RNAseq.g1014.t1,56,108,101,28,40,54,140,152,124
Pocillopora_acuta_HIv2___RNAseq.g28755.t1,0,14,0,0,0,0,4,5,5
Pocillopora_acuta_HIv2___RNAseq.g30367.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.27296_t,16,13,25,0,0,17,23,17,28
Pocillopora_acuta_HIv2___TS.g20954.t1,13,34,32,0,0,0,0,0,5
Pocillopora_acuta_HIv2___TS.g13592.t1a,0,0,0,0,0,0,3,0,0
Pocillopora_acuta_HIv2___TS.g13592.t1c,0,41,11,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g13592.t1b,12,22,10,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14147.t1,2416,3743,4833,1499,1218,2081,2556,2973,2998
Pocillopora_acuta_HIv2___RNAseq.g16046.t1,181,230,291,232,350,221,198,262,225
Pocillopora_acuta_HIv2___RNAseq.g12984.t1,1675,2517,3237,1427,1145,1480,1673,1988,1953
Pocillopora_acuta_HIv2___TS.g27515.t1,500,754,925,1115,853,815,800,856,864
Pocillopora_acuta_HIv2___RNAseq.g11536.t1,74,99,71,22,31,41,184,148,236
Pocillopora_acuta_HIv2___TS.g17065.t1,2,7,8,1,0,1,2,3,2
Pocillopora_acuta_HIv2___TS.g686.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g20791.t1b,2,6,12,0,0,2,9,9,8
Pocillopora_acuta_HIv2___TS.g20791.t1c,606,836,984,481,500,496,466,389,372
Pocillopora_acuta_HIv2___TS.g20791.t1a,123,169,224,53,56,158,326,313,293
Pocillopora_acuta_HIv2___RNAseq.g17463.t1,3017,4312,6078,3797,4653,3122,9933,9862,8705
Pocillopora_acuta_HIv2___RNAseq.g23267.t1,0,0,0,0,0,0,4,10,0
Pocillopora_acuta_HIv2___RNAseq.g11390.t1,80,72,87,23,36,48,161,96,129
Pocillopora_acuta_HIv2___RNAseq.g10913.t1,315,350,457,774,634,505,484,455,363
Pocillopora_acuta_HIv2___TS.g22683.t1,756,935,1209,187,265,324,444,669,710
Pocillopora_acuta_HIv2___RNAseq.g26841.t1,817,939,1207,1149,1119,1268,694,741,798
Pocillopora_acuta_HIv2___RNAseq.g30979.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g640.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g25620.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g17775.t1,29,127,87,0,8,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28144.t1,31,35,54,10,0,42,15,29,24
Pocillopora_acuta_HIv2___RNAseq.g7332.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g17517.t1,0,1,6,0,0,0,10,15,19
Pocillopora_acuta_HIv2___RNAseq.g22968.t1,34,54,33,22,51,64,57,29,30
Pocillopora_acuta_HIv2___RNAseq.g3861.t1,0,0,0,4,9,9,11,3,14
Pocillopora_acuta_HIv2___RNAseq.g27069.t1,90,105,118,95,100,179,91,84,131
Pocillopora_acuta_HIv2___RNAseq.g27643.t1,0,0,2,0,0,0,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g6144.t1a,170,331,456,71,54,183,366,380,358
Pocillopora_acuta_HIv2___RNAseq.g6144.t1b,478,573,672,1355,1415,1246,675,673,675
Pocillopora_acuta_HIv2___RNAseq.g16798.t1,33,39,48,0,0,0,13,15,24
Pocillopora_acuta_HIv2___RNAseq.g22949.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14145.t1,0,4,0,0,3,0,3,3,3
Pocillopora_acuta_HIv2___RNAseq.g8752.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30862.t2,987,1397,1216,1277,1283,1261,1246,1119,1120
Pocillopora_acuta_HIv2___RNAseq.16698_t,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g5087.t1,1,2,0,0,2,0,0,2,0
Pocillopora_acuta_HIv2___TS.g26737.t1a,731,897,1035,564,874,560,708,593,512
Pocillopora_acuta_HIv2___TS.g22092.t2,395,552,785,291,390,357,898,790,800
Pocillopora_acuta_HIv2___RNAseq.g25509.t1,26,20,37,7,8,7,24,18,24
Pocillopora_acuta_HIv2___TS.g7243.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g1442.t1,8,17,24,3,4,1,6,14,3
Pocillopora_acuta_HIv2___TS.g25473.t1,8,25,39,12,0,0,37,18,26
Pocillopora_acuta_HIv2___RNAseq.g18079.t1,1016,1740,1800,1331,1389,1092,1887,1825,1910
Pocillopora_acuta_HIv2___RNAseq.g26803.t1,3,1,0,0,0,0,10,2,1
Pocillopora_acuta_HIv2___RNAseq.g1193.t1,11,15,7,67,27,11,39,64,43
Pocillopora_acuta_HIv2___RNAseq.g17777.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.5685_t,132,322,363,77,64,69,144,97,132
Pocillopora_acuta_HIv2___TS.g21771.t1b,0,0,0,0,0,0,13,0,0
Pocillopora_acuta_HIv2___TS.g21771.t1a,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12798.t1,298,499,588,176,141,263,535,539,515
Pocillopora_acuta_HIv2___TS.g25376.t1a,595,869,815,433,476,426,824,728,809
Pocillopora_acuta_HIv2___TS.g25376.t1b,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g25376.t1c,112,272,272,292,441,237,260,196,188
Pocillopora_acuta_HIv2___RNAseq.g12237.t1,0,0,0,0,0,0,11,0,0
Pocillopora_acuta_HIv2___RNAseq.g14845.t1,950,1183,1348,1878,1945,1466,855,743,853
Pocillopora_acuta_HIv2___RNAseq.g14808.t1,10,8,15,0,0,3,10,7,4
Pocillopora_acuta_HIv2___RNAseq.g26826.t1,36,63,89,0,0,0,216,162,254
Pocillopora_acuta_HIv2___RNAseq.6831_t,126,124,177,105,95,67,158,124,170
Pocillopora_acuta_HIv2___RNAseq.g25155.t1,0,0,0,0,0,3,0,2,3
Pocillopora_acuta_HIv2___TS.g5858.t1b,0,0,0,0,0,0,13,214,278
Pocillopora_acuta_HIv2___RNAseq.g948.t1,117,192,213,70,89,147,478,425,382
Pocillopora_acuta_HIv2___TS.g5858.t1a,39,58,71,14,14,21,29,28,34
Pocillopora_acuta_HIv2___RNAseq.g18825.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g8531.t1,800,950,1020,1155,1348,935,898,851,838
Pocillopora_acuta_HIv2___RNAseq.g10496.t1,0,0,3,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g22354.t1,264,320,459,114,142,92,36,20,45
Pocillopora_acuta_HIv2___RNAseq.g19852.t1,120,257,243,30,27,30,72,84,71
Pocillopora_acuta_HIv2___RNAseq.g15709.t1,58,69,67,11,27,25,24,33,27
Pocillopora_acuta_HIv2___RNAseq.g19452.t1,187,275,282,573,520,499,24,28,29
Pocillopora_acuta_HIv2___RNAseq.g5085.t1,0,18,24,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g957.t1,47,47,68,14,7,25,95,86,91
Pocillopora_acuta_HIv2___TS.g14591.t1,262,294,361,69,93,94,137,155,151
Pocillopora_acuta_HIv2___RNAseq.g9357.t1,0,0,1,0,0,0,0,0,1
Pocillopora_acuta_HIv2___TS.g22304.t1,192,270,275,258,332,224,244,229,272
Pocillopora_acuta_HIv2___RNAseq.g14998.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30401.t1,10,18,15,9,0,2,3,2,7
Pocillopora_acuta_HIv2___RNAseq.g16849.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g1059.t1,27,23,17,30,18,43,23,16,28
Pocillopora_acuta_HIv2___RNAseq.g22755.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g21681.t1,0,0,0,0,0,0,60,61,38
Pocillopora_acuta_HIv2___RNAseq.g12510.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19981.t1,23,34,41,31,22,24,14,15,18
Pocillopora_acuta_HIv2___RNAseq.g26151.t1,824,1063,1281,812,708,1140,672,611,633
Pocillopora_acuta_HIv2___RNAseq.g134.t1a,0,11,0,0,0,0,9,2,10
Pocillopora_acuta_HIv2___RNAseq.g5995.t1,0,10,8,0,0,0,9,8,9
Pocillopora_acuta_HIv2___RNAseq.g30403.t1,4,0,6,0,3,0,59,50,51
Pocillopora_acuta_HIv2___TS.g16776.t1,365,637,754,80,48,90,156,212,222
Pocillopora_acuta_HIv2___RNAseq.g3081.t1,606,708,1062,635,546,864,1780,1712,1735
Pocillopora_acuta_HIv2___RNAseq.g6738.t1,803,1359,1305,930,959,1002,1318,1356,1251
Pocillopora_acuta_HIv2___RNAseq.g4247.t1,6,4,0,5,6,5,7,5,0
Pocillopora_acuta_HIv2___TS.g26348.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g24218.t1,3,2,2,3,2,5,3,3,3
Pocillopora_acuta_HIv2___RNAseq.g30580.t2a,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30580.t2c,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30580.t2b,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30580.t2e,0,0,0,0,0,3,3,3,3
Pocillopora_acuta_HIv2___RNAseq.g30580.t2d,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g24472.t1,0,0,0,0,0,0,2,3,3
Pocillopora_acuta_HIv2___TS.g7229.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14268.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15225.t1,9,17,18,4,2,6,9,9,12
Pocillopora_acuta_HIv2___RNAseq.g4245.t1,147,174,176,86,67,60,133,115,109
Pocillopora_acuta_HIv2___RNAseq.g297.t1,50,114,50,18,11,16,79,51,37
Pocillopora_acuta_HIv2___TS.g454.t1,7,18,4,16,25,17,11,10,28
Pocillopora_acuta_HIv2___RNAseq.g1016.t1,102,92,77,265,256,238,101,82,43
Pocillopora_acuta_HIv2___RNAseq.g19553.t1,144,140,190,212,118,209,290,236,301
Pocillopora_acuta_HIv2___RNAseq.g22014.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g21683.t1,5,11,8,37,19,8,811,707,599
Pocillopora_acuta_HIv2___RNAseq.g18533.t1,25,28,34,31,18,32,46,46,39
Pocillopora_acuta_HIv2___RNAseq.g3611.t1,48,45,86,50,89,57,260,213,229
Pocillopora_acuta_HIv2___RNAseq.g5784.t1,491,715,906,357,396,582,764,876,957
Pocillopora_acuta_HIv2___RNAseq.g12986.t2,638,829,978,950,956,886,925,812,905
Pocillopora_acuta_HIv2___TS.g30763.t1,15,12,14,0,4,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g21735.t1,26,28,50,6,7,3,9,1,8
Pocillopora_acuta_HIv2___RNAseq.g4606.t1,0,0,0,0,0,0,0,0,8
Pocillopora_acuta_HIv2___RNAseq.g6068.t1,12,15,20,0,1,0,7,8,9
Pocillopora_acuta_HIv2___RNAseq.g27919.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g21791.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g9647.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g6682.t1,0,0,0,0,0,0,355,306,325
Pocillopora_acuta_HIv2___RNAseq.g13175.t1,74,119,95,37,80,71,69,51,63
Pocillopora_acuta_HIv2___TS.g29291.t1,0,0,3,1,0,0,2,0,3
Pocillopora_acuta_HIv2___TS.g13509.t1,4,0,9,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g25316.t1,0,0,0,0,0,0,0,0,3
Pocillopora_acuta_HIv2___RNAseq.g27613.t1,0,0,0,0,0,0,0,0,1
Pocillopora_acuta_HIv2___RNAseq.g9505.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g22509.t1,216,299,408,194,190,269,473,547,553
Pocillopora_acuta_HIv2___RNAseq.g19713.t1,0,0,2,0,0,0,0,0,3
Pocillopora_acuta_HIv2___RNAseq.g5814.t1,393,513,611,28,67,163,282,292,275
Pocillopora_acuta_HIv2___TS.g13352.t1,87,152,112,195,165,178,10,15,33
Pocillopora_acuta_HIv2___RNAseq.g16470.t1,172,177,162,118,164,165,115,102,125
Pocillopora_acuta_HIv2___TS.g13262.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14320.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19551.t1,735,923,917,656,661,548,1095,998,1051
Pocillopora_acuta_HIv2___RNAseq.g15227.t1,91,288,195,65,109,60,505,489,345
Pocillopora_acuta_HIv2___RNAseq.g20107.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g21307.t1a,66,67,60,32,37,8,113,83,104
Pocillopora_acuta_HIv2___TS.g4620.t1,2,12,10,2,0,7,2,1,1
Pocillopora_acuta_HIv2___TS.g560.t1,0,0,0,0,0,0,16,18,17
Pocillopora_acuta_HIv2___RNAseq.g31234.t1,14,14,16,5,0,2,16,14,21
Pocillopora_acuta_HIv2___TS.g11755.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g21549.t1,172,190,212,974,809,918,294,197,303
Pocillopora_acuta_HIv2___RNAseq.g22380.t1,417,595,640,643,656,633,737,643,774
Pocillopora_acuta_HIv2___RNAseq.g21737.t1,23,27,42,15,6,18,28,29,31
Pocillopora_acuta_HIv2___RNAseq.g14942.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g21019.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g31198.t1,500,542,796,696,662,566,757,809,874
Pocillopora_acuta_HIv2___RNAseq.g21151.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g29525.t1,12,49,17,7,8,8,63,53,39
Pocillopora_acuta_HIv2___TS.g1475.t2,666,1032,1192,1753,1727,1518,1527,1700,1299
Pocillopora_acuta_HIv2___RNAseq.g5209.t1,29,32,50,19,7,17,22,17,17
Pocillopora_acuta_HIv2___RNAseq.g17049.t1,142,152,201,67,174,120,197,204,222
Pocillopora_acuta_HIv2___RNAseq.g11571.t1,24,23,29,0,11,0,8,19,9
Pocillopora_acuta_HIv2___RNAseq.g14552.t1,0,0,1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g22382.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16857.t1,13,28,25,32,55,53,141,119,148
Pocillopora_acuta_HIv2___RNAseq.g5749.t1,111,139,155,120,150,127,163,125,129
Pocillopora_acuta_HIv2___RNAseq.g19578.t1,393,567,331,89,95,39,32,14,25
Pocillopora_acuta_HIv2___RNAseq.g27796.t1,44,81,52,45,39,74,70,95,123
Pocillopora_acuta_HIv2___TS.g8774.t1,5,11,11,3,4,5,4,8,6
Pocillopora_acuta_HIv2___RNAseq.g9667.t1,49,73,46,67,50,181,355,301,356
Pocillopora_acuta_HIv2___RNAseq.g11573.t2,44,125,87,0,18,29,91,80,79
Pocillopora_acuta_HIv2___RNAseq.g16544.t1,1394,2017,2310,2683,2283,2877,2807,3603,2895
Pocillopora_acuta_HIv2___TS.g29537.t1,70,83,79,58,89,55,61,55,70
Pocillopora_acuta_HIv2___RNAseq.g9252.t1,816,1364,1670,309,170,138,138,141,143
Pocillopora_acuta_HIv2___TS.g1765.t1,41,68,86,60,88,62,96,82,104
Pocillopora_acuta_HIv2___RNAseq.g27528.t1,0,0,4,0,0,0,3,0,0
Pocillopora_acuta_HIv2___RNAseq.g2009.t1,8,3,7,4,1,2,5,4,9
Pocillopora_acuta_HIv2___RNAseq.g30167.t1,152,173,190,427,517,320,143,93,116
Pocillopora_acuta_HIv2___RNAseq.g27554.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g20713.t1,310,543,715,555,542,576,452,422,404
Pocillopora_acuta_HIv2___RNAseq.g17450.t1,88,99,120,61,69,70,104,121,111
Pocillopora_acuta_HIv2___TS.g31389.t1,127,179,166,0,27,27,89,82,104
Pocillopora_acuta_HIv2___RNAseq.5065_t,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g1944.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15587.t1,8,3,4,12,26,15,9,8,5
Pocillopora_acuta_HIv2___RNAseq.g729.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13189.t1,87,180,146,508,665,426,268,268,292
Pocillopora_acuta_HIv2___RNAseq.g19278.t1,0,27,31,0,0,0,28,25,0
Pocillopora_acuta_HIv2___RNAseq.g9355.t1,4,8,7,3,6,4,4,6,4
Pocillopora_acuta_HIv2___TS.g6316.t1,214,354,301,469,267,335,472,428,447
Pocillopora_acuta_HIv2___TS.g10287.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30165.t1,10,4,3,20,8,10,3,0,6
Pocillopora_acuta_HIv2___RNAseq.g19093.t1,0,0,0,0,0,0,0,0,2
Pocillopora_acuta_HIv2___RNAseq.g16855.t1,40,60,63,43,28,31,190,198,207
Pocillopora_acuta_HIv2___RNAseq.g27039.t1,0,0,0,0,0,6,67,107,102
Pocillopora_acuta_HIv2___RNAseq.g22072.t1,43,48,64,36,28,55,50,46,58
Pocillopora_acuta_HIv2___RNAseq.g7197.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30497.t1,1481,2673,2642,2641,2008,2017,1595,1495,1540
Pocillopora_acuta_HIv2___RNAseq.g25921.t1,170,150,287,15,0,0,98,153,114
Pocillopora_acuta_HIv2___TS.g5020.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15077.t1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g20134.t1,9,21,26,0,0,0,69,91,63
Pocillopora_acuta_HIv2___RNAseq.g13319.t1,325,383,565,332,385,367,321,259,279
Pocillopora_acuta_HIv2___TS.g8460.t1,3,2,3,3,0,0,0,0,2
Pocillopora_acuta_HIv2___TS.g5633.t1,59,96,84,39,44,33,58,71,45
Pocillopora_acuta_HIv2___RNAseq.g21566.t1,85,116,80,533,499,423,165,169,155
Pocillopora_acuta_HIv2___TS.g6144.t1,0,0,9,0,0,0,0,0,5
Pocillopora_acuta_HIv2___RNAseq.g25298.t1,5,7,7,12,23,18,4,1,4
Pocillopora_acuta_HIv2___RNAseq.g17452.t1,258,323,374,163,264,223,346,284,314
Pocillopora_acuta_HIv2___RNAseq.g21674.t1,0,0,3,3,4,6,13,17,10
Pocillopora_acuta_HIv2___RNAseq.g12702.t1,17,9,20,0,0,0,3,0,0
Pocillopora_acuta_HIv2___RNAseq.g19593.t1,202,289,367,334,273,249,211,102,177
Pocillopora_acuta_HIv2___RNAseq.g27076.t1,31,54,84,0,0,2,38,48,39
Pocillopora_acuta_HIv2___RNAseq.g17079.t1,86,137,132,88,175,109,84,127,97
